ZONE T="boundary0"
-4 -0.809896 
-4 -0.278255 
-4 -0.319811 
-4 -0.0523023 
-4 -0.143974 
-4 0.380367 
-4 0.513492 
-4 0.721995 
-4 1 
-4 0.278932 
-4 -0.2367 
-4 0.039369 
-4 -0.394806 
-4 -0.544797 
-4 0.304291 
-4 0.32965 
-4 0.106265 
-4 -0.619792 
-4 0.226047 
-4 0.252489 
-4 0.173161 
-4 -0.469801 
-4 -1 
-4 -0.299033 
-4 -0.0981379 
-4 0.44693 
-4 0.860998 
-4 0.617744 
-4 -0.00646665 
-4 -0.257478 
-4 -0.190337 
-4 0.291612 
-4 0.072817 
-4 0.239268 
-4 0.31697 
-4 0.265711 
-4 0.199604 
-4 0.139713 
-4 0.355009 
-4 -0.357308 
-4 -0.582294 
-4 -0.507299 
-4 -0.714844 
-4 -0.904948 
-4 -0.432304 
ZONE T="boundary1"
-4 1 
0.11911 1 
0.182788 1 
1.06722 1 
1.23074 1 
0.556575 1 
0.505581 1 
1.35022 1 
1.4697 1 
0.925497 1 
0.851877 1 
0.0538178 1 
-0.0114749 1 
-0.145986 1 
-0.0787303 1 
0.440033 1 
0.709557 1 
1.88322 1 
2.0459 1 
2.93257 1 
-3.65894 1 
3.11583 1 
-2.56485 1 
-2.89191 1 
4 1 
3.82477 1 
3.64955 1 
2.20857 1 
1.61323 1 
-2.05723 1 
-2.23779 1 
2.73324 1 
2.53391 1 
-0.431848 1 
-0.358072 1 
-0.21514 1 
-0.284295 1 
-0.51209 1 
0.310475 1 
-0.738352 1 
-0.665342 1 
-0.804605 1 
-0.870857 1 
-0.592332 1 
0.246466 1 
0.607569 1 
0.374484 1 
0.999117 1 
1.13532 1 
1.29048 1 
0.780717 1 
-1.02342 1 
-0.972564 1 
1.74823 1 
-1.21221 1 
-1.87667 1 
-3.45279 1 
-3.24665 1 
-1.5885 1 
-1.46933 1 
-1.73258 1 
-3.06928 1 
3.47432 1 
3.29909 1 
-1.07427 1 
-1.14324 1 
-1.28118 1 
-1.35015 1 
0.150949 1 
0.531078 1 
0.888687 1 
0.0211714 1 
-0.112358 1 
1.96456 1 
-3.82947 1 
-2.72838 1 
3.91239 1 
2.63358 1 
-0.39496 1 
-0.180563 1 
-0.249718 1 
-0.321183 1 
0.472807 1 
0.0864641 1 
-0.701847 1 
-0.837731 1 
-0.552211 1 
-0.0451026 1 
0.214627 1 
0.582072 1 
0.407259 1 
0.278471 1 
0.34248 1 
-0.471969 1 
0.962307 1 
1.18303 1 
1.03317 1 
1.32035 1 
1.26061 1 
1.40996 1 
1.10127 1 
1.54147 1 
0.658563 1 
0.816297 1 
1.68073 1 
1.81573 1 
-3.55587 1 
-3.34972 1 
-1.52891 1 
-1.66054 1 
-1.80462 1 
-2.9806 1 
-3.15797 1 
2.37124 1 
3.73716 1 
-2.14751 1 
-1.96695 1 
3.56193 1 
3.38671 1 
-2.40132 1 
2.12723 1 
0.745137 1 
-0.628837 1 
-0.771478 1 
-0.92171 1 
-1.04884 1 
-0.997991 1 
-1.10876 1 
-1.31567 1 
-1.17773 1 
-1.2467 1 
-1.40974 1 
2.83291 1 
3.0242 1 
3.20746 1 
ZONE T="boundary2"
4 -0.291787 
4 -0.264322 
4 -0.236858 
4 -0.0340986 
4 0.0597868 
4 0.176499 
4 0.256296 
4 0.118143 
4 0.321491 
4 0.403272 
4 0.485053 
4 -0.427824 
4 -0.346716 
4 -0.608615 
4 -0.854149 
4 -0.708299 
4 -1 
4 0.742527 
4 1 
4 0.61379 
4 -0.0810413 
4 -0.508932 
4 -0.182421 
4 -0.209639 
4 -0.127984 
4 -0.25059 
4 0.0128441 
4 0.216398 
4 0.147321 
4 0.288893 
4 0.444163 
4 -0.38727 
4 -0.781224 
4 0.871263 
4 0.678158 
4 0.0889649 
4 -0.0575699 
4 -0.658457 
4 -0.558774 
4 -0.927075 
4 -0.319252 
4 -0.278055 
4 -0.19603 
4 -0.223248 
4 -0.155202 
4 -0.104513 
4 -0.468378 
4 0.549422 
4 0.362381 
ZONE T="boundary3"
-3.53351 -1 
-1.58417 -1 
0.940963 -1 
1.28272 -1 
-0.478576 -1 
-0.580649 -1 
-3.11337 -1 
1.87658 -1 
-0.376503 -1 
1.06336 -1 
-0.0795068 -1 
4 -1 
3.67429 -1 
-1.92471 -1 
-2.13654 -1 
-1.08868 -1 
2.19073 -1 
2.67384 -1 
2.51768 -1 
2.98615 -1 
3.16736 -1 
-2.34838 -1 
-2.59855 -1 
-0.704078 -1 
-0.282777 -1 
-0.189052 -1 
0.426623 -1 
-0.827507 -1 
-0.958094 -1 
-1.2354 -1 
0.0300382 -1 
0.293644 -1 
0.161841 -1 
-1.51682 -1 
-1.38212 -1 
-1.78811 -1 
-1.65152 -1 
0.689083 -1 
0.559602 -1 
1.46806 -1 
0.818564 -1 
3.51143 -1 
2.36153 -1 
-2.84872 -1 
1.60064 -1 
2.01993 -1 
1.73323 -1 
-3.76675 -1 
-4 -1 
3.34858 -1 
-0.529613 -1 
-3.32344 -1 
3.83714 -1 
-2.03062 -1 
2.59576 -1 
2.82999 -1 
3.07676 -1 
-2.24246 -1 
-2.47346 -1 
-0.235915 -1 
-0.427539 -1 
-0.765793 -1 
-1.02339 -1 
-1.16204 -1 
-0.32964 -1 
0.227742 -1 
-0.134279 -1 
-1.44947 -1 
-1.85641 -1 
-1.71982 -1 
1.00216 -1 
0.493113 -1 
1.17304 -1 
1.37539 -1 
-1.30876 -1 
3.59286 -1 
2.27613 -1 
2.43961 -1 
-2.98104 -1 
-2.72363 -1 
2.10533 -1 
1.94825 -1 
-0.8928 -1 
0.753824 -1 
0.360133 -1 
-0.642364 -1 
0.0959396 -1 
-0.0247343 -1 
1.53435 -1 
1.66694 -1 
1.8049 -1 
0.879764 -1 
-1.55049 -1 
-1.61784 -1 
0.624343 -1 
-3.88338 -1 
3.43001 -1 
-3.65013 -1 
3.25797 -1 
ZONE T="boundary4"
0.764831 0.418039 
0.758751 0.431073 
0.770333 0.403937 
0.7749 0.389322 
-0.776514 0.118666 
-0.770218 0.210813 
-0.760209 0.258153 
-0.75432 0.279228 
-0.765192 0.237043 
-0.718949 0.366863 
-0.743506 0.311196 
-0.70182 0.397826 
-0.68312 0.426927 
-0.661936 0.455502 
0.778432 0.374251 
0.782069 0.341989 
0.781837 0.324972 
-0.0559316 -0.0470902 
-0.0934682 -0.037474 
-0.641932 0.479154 
-0.62023 0.501872 
-0.575713 0.540915 
-0.598307 0.522233 
-0.528251 0.573887 
-0.503725 0.588136 
-0.478892 0.60092 
-0.430089 0.621885 
-0.401558 0.631939 
-0.551907 0.55842 
-0.454726 0.611941 
-0.274782 0.661675 
-0.239279 0.666637 
-0.203768 0.670492 
-0.0172857 -0.0553795 
0.130111 -0.0699063 
0.0185623 -0.06147 
0.155447 -0.0695516 
0.201136 -0.0667797 
0.241203 -0.0621006 
0.319326 -0.0469861 
0.357619 -0.0366997 
0.281859 -0.0552196 
0.776107 0.288149 
0.770134 0.268861 
0.532302 0.0352783 
0.489295 0.0134755 
0.645768 0.110364 
0.626277 0.0951413 
0.664619 0.126362 
0.752527 0.231228 
0.362241 0.647153 
0.392543 0.641612 
0.292819 0.657535 
0.327603 0.652699 
0.653987 0.544659 
0.506281 0.613217 
0.533475 0.604057 
0.564213 0.592202 
0.59495 0.578425 
0.624844 0.562733 
-0.0871768 0.677069 
-0.0468437 0.677648 
0.0821738 0.675084 
-0.00426002 0.677501 
0.0381761 0.676653 
0.21284 0.666324 
0.252901 0.662295 
0.169502 0.669934 
0.688394 0.518511 
0.705072 0.503243 
-0.165666 0.673566 
0.74138 0.21306 
0.762219 0.249892 
0.751913 0.44369 
0.780852 0.358683 
0.779888 0.306596 
-0.776656 0.148848 
-0.774323 0.181099 
0.551232 0.0458612 
0.671407 0.532191 
0.682572 0.14301 
0.728584 0.194898 
0.714643 0.177366 
0.105085 -0.0694272 
0.055528 -0.0660559 
0.721005 0.486431 
0.699112 0.159861 
-0.372668 0.640691 
-0.341579 0.648689 
0.588121 0.0684697 
-0.73263 0.337988 
0.422676 0.63537 
0.450826 0.628782 
-0.308253 0.655822 
0.12602 0.67284 
-0.127646 0.675694 
0.401602 -0.0225373 
0.639592 0.553977 
0.737201 0.466224 
0.445544 -0.00582818 
0.478769 0.621411 
0.761891 0.424603 
0.772746 0.396671 
-0.757379 0.268709 
-0.762807 0.247609 
-0.692718 0.412514 
-0.672782 0.441381 
0.782139 0.333479 
-0.0747818 -0.0424415 
-0.631263 0.490671 
-0.587149 0.531729 
-0.516084 0.58117 
-0.49139 0.594681 
-0.41588 0.627077 
-0.56394 0.549832 
-0.221531 0.668692 
-0.65212 0.467468 
0.000582619 -0.0586136 
0.142776 -0.0698346 
0.178299 -0.0685076 
0.221193 -0.0646992 
0.338531 -0.0420637 
0.300638 -0.0513193 
0.776806 0.38182 
0.77336 0.278433 
0.510955 0.0240853 
0.636098 0.102659 
0.65528 0.118265 
0.377409 0.644465 
0.344939 0.650021 
0.519923 0.608764 
0.579682 0.585534 
-0.0670046 0.677451 
0.0169661 0.677161 
0.232882 0.664396 
0.767701 0.411035 
0.272874 0.660012 
0.310225 0.655201 
0.696861 0.511017 
-0.184719 0.672156 
0.747105 0.222054 
0.757554 0.240469 
0.755425 0.437432 
0.779793 0.366491 
0.778221 0.297329 
0.781083 0.315762 
0.766391 0.25929 
-0.776893 0.133693 
-0.775786 0.16494 
0.781637 0.35035 
0.541802 0.0405093 
0.662781 0.538542 
0.735121 0.203883 
0.721736 0.186037 
-0.466873 0.606567 
-0.442461 0.617046 
0.11759 -0.0697696 
0.0802509 -0.0681387 
-0.0366882 -0.0514335 
-0.767863 0.223935 
-0.387158 0.63647 
-0.357162 0.644853 
0.607426 0.0814957 
-0.749181 0.295272 
-0.738256 0.32465 
-0.726012 0.352511 
0.40763 0.638584 
0.436774 0.632169 
-0.540186 0.566309 
-0.324947 0.652423 
-0.772491 0.195948 
-0.609424 0.512206 
0.548919 0.598318 
0.0369983 -0.0639757 
-0.291538 0.658898 
0.26157 -0.0589212 
-0.710651 0.382468 
-0.107407 0.676488 
-0.025544 0.677666 
0.104107 0.674046 
0.147772 0.671473 
-0.146655 0.674739 
0.0601838 0.675954 
0.191183 0.668221 
0.680003 0.525477 
0.632259 0.558424 
0.646836 0.54939 
0.610028 0.570826 
0.713196 0.494986 
0.729333 0.476512 
0.706994 0.168513 
0.744848 0.455148 
0.690945 0.151337 
0.673692 0.134585 
-0.257045 0.664303 
0.569838 0.0569166 
0.467553 0.00353839 
0.423684 -0.0144661 
0.379704 -0.029904 
0.464826 0.6252 
0.49256 0.617428 
ZONE T="boundary5"
-0.18187 -0.0102882 
-0.167925 -0.0148557 
-0.632862 -0.034133 
-0.75315 0.0246055 
-0.155712 -0.0188008 
-0.747588 0.0153676 
-0.638747 -0.0349952 
-0.65055 -0.0359375 
-0.118571 -0.0302934 
-0.130919 -0.0265732 
-0.644503 -0.0355896 
-0.622086 -0.0319218 
-0.598568 -0.0245832 
-0.604737 -0.0268074 
-0.608564 -0.0280869 
-0.771956 0.0788944 
-0.617151 -0.030652 
-0.627291 -0.0330889 
-0.612764 -0.0293959 
-0.143378 -0.0227128 
-0.59277 -0.0223254 
-0.586902 -0.0198945 
-0.553772 -0.00439869 
-0.511319 0.0153578 
-0.499761 0.019978 
-0.487922 0.0242317 
-0.522895 0.0103234 
-0.534068 0.00515281 
-0.290449 0.0235632 
-0.300231 0.0260556 
-0.65671 -0.035989 
-0.446614 0.034909 
-0.456709 0.0329098 
-0.466403 0.0306181 
-0.426167 0.0377706 
-0.436525 0.0365173 
-0.415854 0.0386287 
-0.67848 -0.0335187 
-0.670634 -0.0349095 
-0.544917 -6.79332e-05 
-0.570689 -0.0125785 
-0.775576 0.104958 
-0.776514 0.118666 
-0.774037 0.0915282 
-0.663555 -0.035672 
-0.106087 -0.0339325 
-0.762354 0.044542 
-0.0934682 -0.037474 
-0.405256 0.0391178 
-0.394748 0.0392244 
-0.214274 0.000410361 
-0.223671 0.00348668 
-0.348206 0.0355817 
-0.333947 0.0332805 
-0.320023 0.0305778 
-0.310056 0.0283932 
-0.382809 0.0389076 
-0.35953 0.0370405 
-0.371041 0.0381622 
-0.205003 -0.00264568 
-0.280761 0.0209496 
-0.271091 0.0182133 
-0.476048 0.0279757 
-0.713228 -0.0191928 
-0.703576 -0.0246941 
-0.195683 -0.00572706 
-0.242516 0.00953978 
-0.722724 -0.0123417 
-0.7661 0.0553581 
-0.769254 0.0666111 
-0.251973 0.0124923 
-0.261531 0.0153989 
-0.233041 0.00651998 
-0.58075 -0.017209 
-0.732168 -0.00379155 
-0.758151 0.0345316 
-0.686559 -0.0314459 
-0.695013 -0.0285225 
-0.574853 -0.0145254 
-0.566517 -0.0105928 
-0.560159 -0.00751953 
-0.740203 0.00521897 
-0.174906 -0.0125759 
-0.124753 -0.0284449 
-0.641629 -0.0353242 
-0.606652 -0.0274574 
-0.61962 -0.0313067 
-0.630079 -0.0336385 
-0.614959 -0.030039 
-0.624691 -0.0325284 
-0.635808 -0.0345961 
-0.610665 -0.0287545 
-0.137157 -0.0246529 
-0.647531 -0.0357999 
-0.595671 -0.0234742 
-0.589837 -0.0211279 
-0.505556 0.0177163 
-0.493856 0.0221628 
-0.528498 0.00776345 
-0.295336 0.024828 
-0.653636 -0.0360023 
-0.451664 0.0339581 
-0.461561 0.0318086 
-0.431345 0.0371938 
-0.42101 0.0382476 
-0.441571 0.0357613 
-0.674573 -0.0342851 
-0.539507 0.00255371 
-0.776119 0.111792 
-0.774885 0.0982197 
-0.667106 -0.0353461 
-0.112337 -0.0321265 
-0.410549 0.0389224 
-0.399999 0.0392173 
-0.218975 0.00195258 
-0.326975 0.0319804 
-0.315034 0.0295091 
-0.388771 0.0391226 
-0.365277 0.0376476 
-0.35386 0.0363526 
-0.305139 0.0272452 
-0.275924 0.0195957 
-0.481998 0.0261664 
-0.708471 -0.0220727 
-0.099787 -0.0357186 
-0.767755 0.0609491 
-0.376917 0.0385866 
-0.770688 0.07272 
-0.247244 0.0110246 
-0.256751 0.013956 
-0.764307 0.0499078 
-0.285602 0.0222727 
-0.266309 0.0168183 
-0.237779 0.00803687 
-0.200346 -0.004185 
-0.20964 -0.00111507 
-0.773074 0.0851833 
-0.149553 -0.0207646 
-0.760329 0.0394909 
-0.47123 0.0293407 
-0.228357 0.00500875 
-0.188784 -0.00800787 
-0.161826 -0.0168336 
-0.601654 -0.02572 
-0.583828 -0.0185687 
-0.660142 -0.0358804 
-0.682542 -0.0325608 
-0.690818 -0.030074 
-0.699337 -0.0267045 
-0.572772 -0.0135574 
-0.577804 -0.0158803 
-0.568604 -0.0115902 
-0.55697 -0.00596357 
-0.563342 -0.00906387 
-0.549353 -0.00223437 
-0.750451 0.0199211 
-0.755735 0.0295109 
-0.517123 0.0128802 
-0.727554 -0.00821098 
-0.718059 -0.0159026 
-0.736288 0.000600301 
-0.341064 0.0344911 
-0.744008 0.0101889 
