ZONE T="boundary0"
-4 -1 
-4 0.160564 
-4 0.0974296 
-4 0.206708 
-4 0.250377 
-4 0.373568 
-4 0.333807 
-4 -0.03645 
-4 -0.244695 
-4 -0.447958 
-4 -0.650563 
-4 -0.825282 
-4 1 
-4 0.880369 
-4 0.183636 
-4 0.0342951 
-4 -0.107195 
-4 0.447521 
-4 0.294047 
-4 -0.162704 
-4 0.760737 
-4 -0.190458 
-4 -0.218212 
-4 -0.324144 
-4 -0.271178 
-4 -0.54926 
-4 -0.386051 
-4 -0.355097 
-4 0.641106 
-4 0.521474 
-4 0.128997 
-4 0.228543 
-4 0.353688 
-4 0.940184 
-4 0.1721 
-4 0.0658623 
-4 0.195172 
-4 0.313927 
-4 -0.134949 
-4 0.410545 
-4 0.820553 
-4 -0.204335 
-4 -0.257937 
-4 -0.498609 
-4 -0.417004 
-4 -0.370574 
-4 -0.599912 
-4 -0.912641 
-4 -0.737922 
-4 0.700921 
-4 -0.231454 
-4 -0.176581 
-4 -0.00107747 
-4 -0.0718226 
-4 -0.33962 
-4 0.272212 
-4 0.484498 
-4 0.58129 
-4 -0.297661 
ZONE T="boundary1"
-0.149678 1 
-0.0920964 1 
0.0320703 1 
0.364549 1 
-0.030013 1 
-3.24069 1 
-3.59993 1 
1.41065 1 
1.30788 1 
0.239951 1 
0.309615 1 
-0.80689 1 
1.20512 1 
-2.96119 1 
-1.91287 1 
-1.70627 1 
2.94174 1 
2.74391 1 
-2.27657 1 
3.13957 1 
-2.68168 1 
-4 1 
-3.79997 1 
2.19417 1 
0.170286 1 
-0.320723 1 
0.635387 1 
0.527435 1 
0.419483 1 
-0.207261 1 
-0.377454 1 
-0.263992 1 
-0.434185 1 
0.101178 1 
-1.02209 1 
-0.914489 1 
-1.27575 1 
-0.671979 1 
-0.553082 1 
0.811888 1 
4 1 
3.63573 1 
3.38765 1 
0.917358 1 
1.02283 1 
1.71699 1 
1.51276 1 
-1.49966 1 
-1.38771 1 
1.61488 1 
2.00664 1 
1.8191 1 
2.46904 1 
-1.14892 1 
3.81787 1 
-0.120887 1 
-0.0610547 1 
-3.42031 1 
1.35926 1 
0.274783 1 
1.2565 1 
-3.10094 1 
-1.80957 1 
2.84283 1 
-2.09472 1 
3.04066 1 
-3.89998 1 
-2.47912 1 
0.205118 1 
0.581411 1 
-0.17847 1 
-0.292357 1 
-0.40582 1 
