ZONE T="boundary0"
-4 -0.370473 
-4 -0.424555 
-4 0.0915339 
-4 0.233971 
-4 0.138423 
-4 0.293879 
-4 0.431394 
-4 -0.834637 
-4 0.509 
-4 0.0446446 
-4 -0.100243 
-4 -0.573955 
-4 -0.669273 
-4 -0.287031 
-4 -0.219473 
-4 -0.17973 
-4 -0.139986 
-4 -0.027799 
-4 0.353788 
-4 0.7545 
-4 0.63175 
-4 -0.478636 
-4 1 
-4 -1 
-4 -0.259217 
-4 -0.314845 
-4 -0.397514 
-4 0.186197 
-4 0.263925 
-4 0.0680893 
-4 0.114979 
-4 -0.621614 
-4 -0.159858 
-4 0.00842278 
-4 -0.0640209 
-4 0.392591 
-4 0.693125 
-4 0.470197 
-4 0.87725 
-4 -0.917318 
-4 -0.751955 
-4 -0.120114 
-4 -0.199602 
-4 -0.239345 
-4 -0.300938 
-4 -0.273124 
-4 -0.342659 
-4 0.323833 
-4 0.570375 
-4 -0.451595 
-4 -0.526296 
ZONE T="boundary1"
2.22387 1 
3.85815 1 
-0.0645012 1 
-1.08002 1 
-1.24406 1 
0.29892 1 
0.70162 1 
0.814995 1 
0.967425 1 
-0.538287 1 
0.494137 1 
0.425507 1 
0.111123 1 
1.11986 1 
0.240963 1 
-0.439696 1 
-0.274455 1 
-3.25401 1 
-3.4435 1 
2.96901 1 
2.7579 1 
1.26298 1 
1.19142 1 
-0.752952 1 
0.89121 1 
-0.869025 1 
1.50136 1 
2.38533 1 
3.58742 1 
3.45855 1 
3.2008 1 
-1.8199 1 
-1.98865 1 
1.78712 1 
-2.66762 1 
-2.15739 1 
-2.41251 1 
-3.72175 1 
2.54679 1 
0.597878 1 
0.356878 1 
-0.200213 1 
0.176043 1 
-0.125972 1 
-0.00303083 1 
0.0540458 1 
-0.636879 1 
1.38217 1 
-1.3642 1 
-1.48434 1 
-0.974524 1 
-4 1 
-1.56823 1 
2.0055 1 
-2.86607 1 
-3.06453 1 
-1.65212 1 
3.7163 1 
4 1 
-1.16204 1 
0.758307 1 
0.459822 1 
-0.357075 1 
-3.34875 1 
1.2272 1 
0.853103 1 
3.52298 1 
-1.90427 1 
-2.28495 1 
0.391193 1 
0.208503 1 
0.143583 1 
0.269942 1 
-0.163092 1 
0.0255075 1 
-0.810989 1 
-0.0952364 1 
-0.033766 1 
-0.587583 1 
-0.488991 1 
0.649749 1 
1.15564 1 
0.929318 1 
1.04364 1 
1.44177 1 
1.32258 1 
-1.42427 1 
-2.07302 1 
-1.02727 1 
-0.694915 1 
-3.58262 1 
-3.86087 1 
-1.52628 1 
1.89631 1 
-2.9653 1 
